image_id,neighbor_rank,neighbor_image_id,embedding_similarity,filtered_jaccard,raw_jaccard,source_filtered_concepts,neighbor_filtered_concepts,source_raw_concepts,neighbor_raw_concepts
img_001275,1,img_002422,0.9554983377456665,1.0,1.0,,,,
img_001275,2,img_001484,0.9548183679580688,1.0,1.0,,,,
img_001275,3,img_000802,0.9522784948348999,1.0,1.0,,,,
img_001275,4,img_000686,0.9520289897918701,1.0,1.0,,,,
img_001275,5,img_001089,0.9509851932525635,1.0,1.0,,,,
img_001276,1,img_002841,0.9795564413070679,1.0,1.0,,,,
img_001276,2,img_000166,0.9779073596000671,1.0,1.0,,,,
img_001276,3,img_002627,0.9777280688285828,1.0,1.0,,,,
img_001276,4,img_002872,0.9770076274871826,1.0,1.0,,,,
img_001276,5,img_001592,0.9768761396408081,1.0,1.0,,,,
img_001277,1,img_000078,0.9825602769851685,1.0,1.0,,,,
img_001277,2,img_002820,0.9813952445983887,1.0,1.0,,,,
img_001277,3,img_001130,0.9812742471694946,1.0,1.0,,,,
img_001277,4,img_001142,0.9812604188919067,1.0,1.0,,,,
img_001277,5,img_000272,0.9810288548469543,1.0,1.0,,,,
img_001278,1,img_001794,0.9857227802276611,1.0,1.0,,,,
img_001278,2,img_001587,0.9838528037071228,1.0,1.0,,,,
img_001278,3,img_001961,0.9835104942321777,1.0,1.0,,,,
img_001278,4,img_002433,0.9831174612045288,1.0,1.0,,,,
img_001278,5,img_000312,0.9828846454620361,1.0,1.0,,,,
img_001279,1,img_000813,0.9909877181053162,1.0,1.0,,,,
img_001279,2,img_000171,0.9899446368217468,1.0,1.0,,,,
img_001279,3,img_002378,0.9892988801002502,1.0,1.0,,,,
img_001279,4,img_000482,0.9892048835754395,1.0,1.0,,,,
img_001279,5,img_000409,0.9891996383666992,1.0,1.0,,,,
img_001280,1,img_001553,0.9889407157897949,1.0,1.0,,,,
img_001280,2,img_000794,0.9888338446617126,1.0,1.0,,,,
img_001280,3,img_001448,0.9887388944625854,1.0,1.0,,,,
img_001280,4,img_001618,0.9885486960411072,1.0,1.0,,,,
img_001280,5,img_001004,0.9883016347885132,1.0,1.0,,,,
img_001281,1,img_002940,0.9836844205856323,1.0,1.0,,,,
img_001281,2,img_000444,0.9835875034332275,1.0,1.0,,,,
img_001281,3,img_002621,0.9833056926727295,1.0,1.0,,,,
img_001281,4,img_000600,0.9832900762557983,1.0,1.0,,,,
img_001281,5,img_000936,0.981712818145752,1.0,1.0,,,,
img_001282,1,img_001823,0.9859080910682678,1.0,1.0,,,,
img_001282,2,img_002532,0.9858722686767578,1.0,1.0,,,,
img_001282,3,img_002062,0.9842787981033325,1.0,1.0,,,,
img_001282,4,img_002308,0.9841878414154053,1.0,1.0,,,,
img_001282,5,img_002774,0.9841734170913696,1.0,1.0,,,,
img_001283,1,img_000836,0.9829175472259521,1.0,1.0,,,,
img_001283,2,img_000640,0.9794262647628784,1.0,1.0,,,,
img_001283,3,img_000306,0.9791913032531738,1.0,1.0,,,,
img_001283,4,img_000996,0.9785765409469604,1.0,1.0,,,,
img_001283,5,img_000892,0.9780601263046265,1.0,1.0,,,,
img_001284,1,img_001587,0.9878804683685303,1.0,1.0,,,,
img_001284,2,img_001657,0.9854460954666138,1.0,1.0,,,,
img_001284,3,img_000876,0.9852560758590698,1.0,1.0,,,,
img_001284,4,img_001040,0.9851962924003601,1.0,1.0,,,,
img_001284,5,img_000374,0.9849002361297607,1.0,1.0,,,,
img_001285,1,img_001376,0.9860348105430603,1.0,1.0,,,,
img_001285,2,img_000050,0.9848911762237549,1.0,1.0,,,,
img_001285,3,img_001663,0.9847193956375122,1.0,1.0,,,,
img_001285,4,img_000425,0.9847052693367004,1.0,1.0,,,,
img_001285,5,img_001590,0.9842804670333862,1.0,1.0,,,,
img_001286,1,img_002341,0.9821987152099609,1.0,1.0,,,,
img_001286,2,img_001776,0.9772828817367554,1.0,1.0,,,,
img_001286,3,img_001136,0.9769037961959839,1.0,1.0,,,,
img_001286,4,img_001044,0.9765632152557373,1.0,1.0,,,,
img_001286,5,img_002257,0.9758231043815613,1.0,1.0,,,,
img_001287,1,img_002832,0.9882075786590576,1.0,1.0,,,,
img_001287,2,img_001578,0.9868960380554199,1.0,1.0,,,,
img_001287,3,img_000918,0.9859619140625,1.0,1.0,,,,
img_001287,4,img_001189,0.9858756065368652,1.0,1.0,,,,
img_001287,5,img_000627,0.9857001304626465,1.0,1.0,,,,
img_001288,1,img_002522,0.9806045293807983,1.0,1.0,,,,
img_001288,2,img_002977,0.9791601896286011,1.0,1.0,,,,
img_001288,3,img_000655,0.9791374206542969,1.0,1.0,,,,
img_001288,4,img_000713,0.9790594577789307,1.0,1.0,,,,
img_001288,5,img_002428,0.9783499240875244,1.0,1.0,,,,
img_001289,1,img_002398,0.9747685194015503,1.0,1.0,,,,
img_001289,2,img_001229,0.9713895320892334,1.0,1.0,,,,
img_001289,3,img_002101,0.9713082313537598,1.0,1.0,,,,
img_001289,4,img_000024,0.9703335165977478,1.0,1.0,,,,
img_001289,5,img_001810,0.9692996740341187,1.0,1.0,,,,
img_001290,1,img_000494,0.9839224815368652,1.0,1.0,,,,
img_001290,2,img_002533,0.9838961958885193,1.0,1.0,,,,
img_001290,3,img_002262,0.9829662442207336,1.0,1.0,,,,
img_001290,4,img_000349,0.9819197654724121,1.0,1.0,,,,
img_001290,5,img_002655,0.9814389944076538,1.0,1.0,,,,
img_001291,1,img_000123,0.9833667278289795,1.0,1.0,,,,
img_001291,2,img_000027,0.9828640222549438,1.0,1.0,,,,
img_001291,3,img_002092,0.9824528098106384,1.0,1.0,,,,
img_001291,4,img_002816,0.9817332029342651,1.0,1.0,,,,
img_001291,5,img_000928,0.9809646606445312,1.0,1.0,,,,
img_001292,1,img_002039,0.9899603724479675,1.0,1.0,,,,
img_001292,2,img_000046,0.9890916347503662,1.0,1.0,,,,
img_001292,3,img_002474,0.9889302253723145,1.0,1.0,,,,
img_001292,4,img_002047,0.9881616830825806,1.0,1.0,,,,
img_001292,5,img_001145,0.987938404083252,1.0,1.0,,,,
img_001293,1,img_000443,0.9899165630340576,1.0,1.0,,,,
img_001293,2,img_000851,0.9893797636032104,1.0,1.0,,,,
img_001293,3,img_002802,0.9892410039901733,1.0,1.0,,,,
img_001293,4,img_001450,0.9891027212142944,1.0,1.0,,,,
img_001293,5,img_000352,0.9888532161712646,1.0,1.0,,,,
img_001294,1,img_000323,0.9890109896659851,1.0,1.0,,,,
img_001294,2,img_001189,0.9886723756790161,1.0,1.0,,,,
img_001294,3,img_000408,0.9879899024963379,1.0,1.0,,,,
img_001294,4,img_001208,0.9877408742904663,1.0,1.0,,,,
img_001294,5,img_000262,0.9875312447547913,1.0,1.0,,,,
img_001295,1,img_002926,0.9661272168159485,1.0,1.0,,,,
img_001295,2,img_001797,0.9644743204116821,1.0,1.0,,,,
img_001295,3,img_002332,0.9634312391281128,1.0,1.0,,,,
img_001295,4,img_001807,0.9631284475326538,1.0,1.0,,,,
img_001295,5,img_000781,0.9629255533218384,1.0,1.0,,,,
img_001296,1,img_001360,0.9831362962722778,1.0,1.0,,,,
img_001296,2,img_002341,0.9829792976379395,1.0,1.0,,,,
img_001296,3,img_002731,0.9816335439682007,1.0,1.0,,,,
img_001296,4,img_000515,0.9808248281478882,1.0,1.0,,,,
img_001296,5,img_002347,0.9803146123886108,1.0,1.0,,,,
img_001297,1,img_002060,0.9765102863311768,1.0,1.0,,,,
img_001297,2,img_002599,0.9740017652511597,1.0,1.0,,,,
img_001297,3,img_002435,0.9727928638458252,1.0,1.0,,,,
img_001297,4,img_001501,0.9720865488052368,1.0,1.0,,,,
img_001297,5,img_000628,0.9698097705841064,1.0,1.0,,,,
img_001298,1,img_002272,0.9874119758605957,1.0,1.0,,,,
img_001298,2,img_000079,0.9871152639389038,1.0,1.0,,,,
img_001298,3,img_002077,0.9861524701118469,1.0,1.0,,,,
img_001298,4,img_002569,0.9856470227241516,1.0,1.0,,,,
img_001298,5,img_001409,0.9855664968490601,1.0,1.0,,,,
img_001299,1,img_000544,0.9691911935806274,1.0,1.0,,,,
img_001299,2,img_002837,0.9691098928451538,1.0,1.0,,,,
img_001299,3,img_002341,0.968176007270813,1.0,1.0,,,,
img_001299,4,img_002932,0.9680625200271606,1.0,1.0,,,,
img_001299,5,img_001550,0.9678842425346375,1.0,1.0,,,,
img_001300,1,img_002744,0.9910753965377808,1.0,1.0,,,,
img_001300,2,img_002056,0.9890958666801453,1.0,1.0,,,,
img_001300,3,img_000511,0.9879574775695801,1.0,1.0,,,,
img_001300,4,img_001585,0.987823486328125,1.0,1.0,,,,
img_001300,5,img_001726,0.9875985980033875,1.0,1.0,,,,
img_001301,1,img_001450,0.9838032722473145,1.0,1.0,,,,
img_001301,2,img_002694,0.9829238653182983,1.0,1.0,,,,
img_001301,3,img_002878,0.982850193977356,1.0,1.0,,,,
img_001301,4,img_001229,0.9826020002365112,1.0,1.0,,,,
img_001301,5,img_002076,0.9825656414031982,1.0,1.0,,,,
img_001302,1,img_000568,0.9668262004852295,1.0,1.0,,,,
img_001302,2,img_001580,0.9654865264892578,1.0,1.0,,,,
img_001302,3,img_002976,0.9651168584823608,1.0,1.0,,,,
img_001302,4,img_000677,0.9645724296569824,1.0,1.0,,,,
img_001302,5,img_000142,0.963464617729187,1.0,1.0,,,,
img_001303,1,img_002780,0.9850788116455078,1.0,1.0,,,,
img_001303,2,img_000285,0.9841993451118469,1.0,1.0,,,,
img_001303,3,img_001278,0.9816381931304932,1.0,1.0,,,,
img_001303,4,img_001395,0.9807115197181702,1.0,1.0,,,,
img_001303,5,img_000856,0.9799609184265137,1.0,1.0,,,,
img_001304,1,img_001901,0.9912909269332886,1.0,1.0,,,,
img_001304,2,img_001487,0.9896001219749451,1.0,1.0,,,,
img_001304,3,img_002621,0.9893977642059326,1.0,1.0,,,,
img_001304,4,img_000904,0.9889318346977234,1.0,1.0,,,,
img_001304,5,img_001321,0.9888296127319336,1.0,1.0,,,,
img_001305,1,img_000924,0.9885089993476868,1.0,1.0,,,,
img_001305,2,img_001999,0.9878585934638977,1.0,1.0,,,,
img_001305,3,img_002591,0.9870287179946899,1.0,1.0,,,,
img_001305,4,img_000904,0.9869571328163147,1.0,1.0,,,,
img_001305,5,img_000675,0.9868209362030029,1.0,1.0,,,,
img_001306,1,img_002835,0.9766281247138977,1.0,1.0,,,,
img_001306,2,img_002897,0.9764047861099243,1.0,1.0,,,,
img_001306,3,img_001646,0.9760952591896057,1.0,1.0,,,,
img_001306,4,img_000880,0.9752597808837891,1.0,1.0,,,,
img_001306,5,img_000542,0.9739121198654175,1.0,1.0,,,,
img_001307,1,img_002774,0.9912476539611816,1.0,1.0,,,,
img_001307,2,img_000627,0.9883214235305786,1.0,1.0,,,,
img_001307,3,img_000640,0.9880896210670471,1.0,1.0,,,,
img_001307,4,img_000420,0.9878749847412109,1.0,1.0,,,,
img_001307,5,img_001004,0.987402081489563,1.0,1.0,,,,
img_001308,1,img_001712,0.9897249341011047,1.0,1.0,,,,
img_001308,2,img_000492,0.9868045449256897,1.0,1.0,,,,
img_001308,3,img_002474,0.9867583513259888,1.0,1.0,,,,
img_001308,4,img_000179,0.9862329959869385,1.0,1.0,,,,
img_001308,5,img_002299,0.9860796928405762,1.0,1.0,,,,
img_001309,1,img_002166,0.9803327322006226,1.0,1.0,,,,
img_001309,2,img_000955,0.980294942855835,1.0,1.0,,,,
img_001309,3,img_000032,0.9792912006378174,1.0,1.0,,,,
img_001309,4,img_000643,0.9791456460952759,1.0,1.0,,,,
img_001309,5,img_000241,0.9785780906677246,1.0,1.0,,,,
img_001310,1,img_002157,0.9847559332847595,1.0,1.0,,,,
img_001310,2,img_002802,0.9845574498176575,1.0,1.0,,,,
img_001310,3,img_002840,0.9843009114265442,1.0,1.0,,,,
img_001310,4,img_000561,0.9839864373207092,1.0,1.0,,,,
img_001310,5,img_000427,0.983850359916687,1.0,1.0,,,,
img_001311,1,img_001092,0.9887480735778809,1.0,1.0,,,,
img_001311,2,img_001448,0.9873946309089661,1.0,1.0,,,,
img_001311,3,img_000214,0.9872170686721802,1.0,1.0,,,,
img_001311,4,img_002604,0.9872056841850281,1.0,1.0,,,,
img_001311,5,img_002929,0.9868876338005066,1.0,1.0,,,,
img_001312,1,img_001166,0.9811321496963501,1.0,1.0,,,,
img_001312,2,img_002218,0.978890061378479,1.0,1.0,,,,
img_001312,3,img_001626,0.9762729406356812,1.0,1.0,,,,
img_001312,4,img_001183,0.976107656955719,1.0,1.0,,,,
img_001312,5,img_002213,0.9755121469497681,1.0,1.0,,,,
img_001313,1,img_001379,0.9859039783477783,1.0,1.0,,,,
img_001313,2,img_000641,0.9849575757980347,1.0,1.0,,,,
img_001313,3,img_000202,0.9849429130554199,1.0,1.0,,,,
img_001313,4,img_000897,0.984542727470398,1.0,1.0,,,,
img_001313,5,img_000084,0.9843289852142334,1.0,1.0,,,,
img_001314,1,img_000654,0.9873708486557007,1.0,1.0,,,,
img_001314,2,img_002713,0.9862412214279175,1.0,1.0,,,,
img_001314,3,img_002546,0.9859601259231567,1.0,1.0,,,,
img_001314,4,img_002474,0.9857966899871826,1.0,1.0,,,,
img_001314,5,img_000728,0.9844624996185303,1.0,1.0,,,,
img_001315,1,img_001105,0.9857950210571289,1.0,1.0,,,,
img_001315,2,img_000999,0.9856947660446167,1.0,1.0,,,,
img_001315,3,img_000184,0.9840967059135437,1.0,1.0,,,,
img_001315,4,img_000361,0.9834986925125122,1.0,1.0,,,,
img_001315,5,img_002588,0.9834532737731934,1.0,1.0,,,,
img_001316,1,img_000393,0.9727015495300293,1.0,1.0,,,,
img_001316,2,img_000811,0.968127429485321,1.0,1.0,,,,
img_001316,3,img_001979,0.9679990410804749,1.0,1.0,,,,
img_001316,4,img_000696,0.9679586291313171,1.0,1.0,,,,
img_001316,5,img_001881,0.9669556617736816,1.0,1.0,,,,
img_001317,1,img_000210,0.9880430698394775,1.0,1.0,,,,
img_001317,2,img_001046,0.9867419004440308,1.0,1.0,,,,
img_001317,3,img_002090,0.986134946346283,1.0,1.0,,,,
img_001317,4,img_000348,0.9856166243553162,1.0,1.0,,,,
img_001317,5,img_001738,0.9854139089584351,1.0,1.0,,,,
img_001318,1,img_001544,0.9792693257331848,1.0,1.0,,,,
img_001318,2,img_002676,0.9789526462554932,1.0,1.0,,,,
img_001318,3,img_000094,0.9775528907775879,1.0,1.0,,,,
img_001318,4,img_002006,0.9762212038040161,1.0,1.0,,,,
img_001318,5,img_000330,0.9758310914039612,1.0,1.0,,,,
img_001319,1,img_000443,0.988760232925415,1.0,1.0,,,,
img_001319,2,img_001862,0.9874677062034607,1.0,1.0,,,,
img_001319,3,img_002849,0.9869554042816162,1.0,1.0,,,,
img_001319,4,img_002371,0.9868931770324707,1.0,1.0,,,,
img_001319,5,img_002008,0.986439049243927,1.0,1.0,,,,
img_001320,1,img_002285,0.9779331684112549,1.0,1.0,,,,
img_001320,2,img_000620,0.9774187207221985,1.0,1.0,,,,
img_001320,3,img_002857,0.9770224094390869,1.0,1.0,,,,
img_001320,4,img_000225,0.9768486618995667,1.0,1.0,,,,
img_001320,5,img_001362,0.9766166806221008,1.0,1.0,,,,
img_001321,1,img_001304,0.9888296127319336,1.0,1.0,,,,
img_001321,2,img_002621,0.9866116046905518,1.0,1.0,,,,
img_001321,3,img_000767,0.9851609468460083,1.0,1.0,,,,
img_001321,4,img_001990,0.985130786895752,1.0,1.0,,,,
img_001321,5,img_002556,0.984900712966919,1.0,1.0,,,,
img_001322,1,img_002199,0.9882996082305908,1.0,1.0,,,,
img_001322,2,img_002327,0.9877368211746216,1.0,1.0,,,,
img_001322,3,img_002795,0.9858254194259644,1.0,1.0,,,,
img_001322,4,img_000148,0.985714316368103,1.0,1.0,,,,
img_001322,5,img_002562,0.9855380058288574,1.0,1.0,,,,
img_001323,1,img_002656,0.9873372316360474,1.0,1.0,,,,
img_001323,2,img_000520,0.9860860109329224,1.0,1.0,,,,
img_001323,3,img_002213,0.9859861731529236,1.0,1.0,,,,
img_001323,4,img_000703,0.9857206344604492,1.0,1.0,,,,
img_001323,5,img_001452,0.9850209951400757,1.0,1.0,,,,
img_001324,1,img_001887,0.9501557350158691,1.0,1.0,,,,
img_001324,2,img_002370,0.9348976612091064,1.0,1.0,,,,
img_001324,3,img_002597,0.9293892979621887,1.0,1.0,,,,
img_001324,4,img_000998,0.9291454553604126,1.0,1.0,,,,
img_001324,5,img_000303,0.9281871914863586,1.0,1.0,,,,
img_001325,1,img_001824,0.9892446398735046,1.0,1.0,,,,
img_001325,2,img_002211,0.9875831604003906,1.0,1.0,,,,
img_001325,3,img_002017,0.9875500202178955,1.0,1.0,,,,
img_001325,4,img_000851,0.9873383045196533,1.0,1.0,,,,
img_001325,5,img_000894,0.9872882962226868,1.0,1.0,,,,
img_001326,1,img_001872,0.9772677421569824,1.0,1.0,,,,
img_001326,2,img_002551,0.9760254621505737,1.0,1.0,,,,
img_001326,3,img_000118,0.9755344390869141,1.0,1.0,,,,
img_001326,4,img_002236,0.9748077392578125,1.0,1.0,,,,
img_001326,5,img_001871,0.9743673801422119,1.0,1.0,,,,
img_001327,1,img_001528,0.9912444353103638,1.0,1.0,,,,
img_001327,2,img_002933,0.9890619516372681,1.0,1.0,,,,
img_001327,3,img_001672,0.9890117645263672,1.0,1.0,,,,
img_001327,4,img_002515,0.9885460138320923,1.0,1.0,,,,
img_001327,5,img_000352,0.9882804155349731,1.0,1.0,,,,
img_001328,1,img_002379,0.976088285446167,1.0,1.0,,,,
img_001328,2,img_000085,0.9725790023803711,1.0,1.0,,,,
img_001328,3,img_000985,0.9702868461608887,1.0,1.0,,,,
img_001328,4,img_001047,0.9698036909103394,1.0,1.0,,,,
img_001328,5,img_000490,0.9672151803970337,1.0,1.0,,,,
img_001329,1,img_001827,0.9854044914245605,1.0,1.0,,,,
img_001329,2,img_000481,0.98468017578125,1.0,1.0,,,,
img_001329,3,img_001435,0.9845213294029236,1.0,1.0,,,,
img_001329,4,img_002472,0.9844038486480713,1.0,1.0,,,,
img_001329,5,img_001600,0.9842826724052429,1.0,1.0,,,,
img_001330,1,img_001557,0.953399658203125,1.0,1.0,,,,
img_001330,2,img_002295,0.9525799751281738,1.0,1.0,,,,
img_001330,3,img_002937,0.9521043300628662,1.0,1.0,,,,
img_001330,4,img_000822,0.949836015701294,1.0,1.0,,,,
img_001330,5,img_000925,0.9485830068588257,1.0,1.0,,,,
img_001331,1,img_000033,0.9860802292823792,1.0,1.0,,,,
img_001331,2,img_002594,0.9854245185852051,1.0,1.0,,,,
img_001331,3,img_000620,0.9851841330528259,1.0,1.0,,,,
img_001331,4,img_002487,0.98513263463974,1.0,1.0,,,,
img_001331,5,img_001027,0.9845693111419678,1.0,1.0,,,,
img_001332,1,img_001984,0.9647585153579712,1.0,1.0,,,,
img_001332,2,img_000635,0.9627520442008972,1.0,1.0,,,,
img_001332,3,img_001516,0.9615210890769958,1.0,1.0,,,,
img_001332,4,img_001067,0.9613564014434814,1.0,1.0,,,,
img_001332,5,img_001696,0.961342453956604,1.0,1.0,,,,
img_001333,1,img_001615,0.9861801862716675,1.0,1.0,,,,
img_001333,2,img_001244,0.9852635860443115,1.0,1.0,,,,
img_001333,3,img_002512,0.9849432706832886,1.0,1.0,,,,
img_001333,4,img_002794,0.9849346876144409,1.0,1.0,,,,
img_001333,5,img_000311,0.9842265844345093,1.0,1.0,,,,
img_001334,1,img_002039,0.9859354496002197,1.0,1.0,,,,
img_001334,2,img_000830,0.9844147562980652,1.0,1.0,,,,
img_001334,3,img_001292,0.9841096997261047,1.0,1.0,,,,
img_001334,4,img_001736,0.9839538931846619,1.0,1.0,,,,
img_001334,5,img_000278,0.9837453365325928,1.0,1.0,,,,
img_001335,1,img_002048,0.9888932108879089,1.0,1.0,,,,
img_001335,2,img_001087,0.9874040484428406,1.0,1.0,,,,
img_001335,3,img_000642,0.9873735904693604,1.0,1.0,,,,
img_001335,4,img_002348,0.9868559241294861,1.0,1.0,,,,
img_001335,5,img_000171,0.9865794777870178,1.0,1.0,,,,
img_001336,1,img_002197,0.9822030067443848,1.0,1.0,,,,
img_001336,2,img_001360,0.9800999164581299,1.0,1.0,,,,
img_001336,3,img_000968,0.9795231223106384,1.0,1.0,,,,
img_001336,4,img_000726,0.9793986082077026,1.0,1.0,,,,
img_001336,5,img_000124,0.9791474342346191,1.0,1.0,,,,
img_001337,1,img_000236,0.980962336063385,1.0,1.0,,,,
img_001337,2,img_001947,0.9777738451957703,1.0,1.0,,,,
img_001337,3,img_000172,0.9776949882507324,1.0,1.0,,,,
img_001337,4,img_000304,0.9765615463256836,1.0,1.0,,,,
img_001337,5,img_002044,0.9764315485954285,1.0,1.0,,,,
img_001338,1,img_002740,0.9621211290359497,1.0,1.0,,,,
img_001338,2,img_001534,0.9596913456916809,1.0,1.0,,,,
img_001338,3,img_000695,0.9585129022598267,1.0,1.0,,,,
img_001338,4,img_002688,0.9580940008163452,1.0,1.0,,,,
img_001338,5,img_001499,0.9579921960830688,1.0,1.0,,,,
img_001339,1,img_000499,0.9818062782287598,1.0,1.0,,,,
img_001339,2,img_000937,0.9811503887176514,1.0,1.0,,,,
img_001339,3,img_001754,0.9809611439704895,1.0,1.0,,,,
img_001339,4,img_000317,0.9802321195602417,1.0,1.0,,,,
img_001339,5,img_001137,0.979800820350647,1.0,1.0,,,,
img_001340,1,img_000015,0.990565299987793,1.0,1.0,,,,
img_001340,2,img_002077,0.9897117018699646,1.0,1.0,,,,
img_001340,3,img_001409,0.9891997575759888,1.0,1.0,,,,
img_001340,4,img_000592,0.9890081882476807,1.0,1.0,,,,
img_001340,5,img_000079,0.988745927810669,1.0,1.0,,,,
img_001341,1,img_002417,0.9863730669021606,1.0,1.0,,,,
img_001341,2,img_001238,0.9850673675537109,1.0,1.0,,,,
img_001341,3,img_002892,0.9846984148025513,1.0,1.0,,,,
img_001341,4,img_002302,0.9845598936080933,1.0,1.0,,,,
img_001341,5,img_000425,0.9844664335250854,1.0,1.0,,,,
img_001342,1,img_002674,0.9737437963485718,1.0,1.0,,,,
img_001342,2,img_000256,0.9721682071685791,1.0,1.0,,,,
img_001342,3,img_002759,0.9703933000564575,1.0,1.0,,,,
img_001342,4,img_001480,0.9693106412887573,1.0,1.0,,,,
img_001342,5,img_002132,0.969083309173584,1.0,1.0,,,,
img_001343,1,img_001780,0.9758738279342651,1.0,1.0,,,,
img_001343,2,img_001617,0.9741499423980713,1.0,1.0,,,,
img_001343,3,img_000572,0.9736133217811584,1.0,1.0,,,,
img_001343,4,img_001519,0.9715914726257324,1.0,1.0,,,,
img_001343,5,img_002735,0.9702681303024292,1.0,1.0,,,,
img_001344,1,img_000614,0.9755942821502686,1.0,1.0,,,,
img_001344,2,img_001481,0.9754984378814697,1.0,1.0,,,,
img_001344,3,img_002532,0.9751168489456177,1.0,1.0,,,,
img_001344,4,img_000126,0.9746370911598206,1.0,1.0,,,,
img_001344,5,img_001696,0.9745801091194153,1.0,1.0,,,,
img_001345,1,img_001999,0.9895203113555908,1.0,1.0,,,,
img_001345,2,img_000924,0.9894948601722717,1.0,1.0,,,,
img_001345,3,img_002982,0.989229679107666,1.0,1.0,,,,
img_001345,4,img_001528,0.9890490174293518,1.0,1.0,,,,
img_001345,5,img_000574,0.9887405633926392,1.0,1.0,,,,
img_001346,1,img_001380,0.9877007007598877,1.0,1.0,,,,
img_001346,2,img_001728,0.9854825735092163,1.0,1.0,,,,
img_001346,3,img_000857,0.9838341474533081,1.0,1.0,,,,
img_001346,4,img_000536,0.9828778505325317,1.0,1.0,,,,
img_001346,5,img_000699,0.9824843406677246,1.0,1.0,,,,
img_001347,1,img_001739,0.976237416267395,1.0,1.0,,,,
img_001347,2,img_002222,0.9747229814529419,1.0,1.0,,,,
img_001347,3,img_002961,0.9746185541152954,1.0,1.0,,,,
img_001347,4,img_000022,0.9745656251907349,1.0,1.0,,,,
img_001347,5,img_000754,0.974319577217102,1.0,1.0,,,,
img_001348,1,img_002347,0.9822914004325867,1.0,1.0,,,,
img_001348,2,img_001025,0.9820316433906555,1.0,1.0,,,,
img_001348,3,img_001205,0.9816724061965942,1.0,1.0,,,,
img_001348,4,img_000344,0.9806045889854431,1.0,1.0,,,,
img_001348,5,img_000752,0.9804753065109253,1.0,1.0,,,,
img_001349,1,img_002824,0.9793062210083008,1.0,1.0,,,,
img_001349,2,img_001455,0.9766094088554382,1.0,1.0,,,,
img_001349,3,img_001948,0.976333737373352,1.0,1.0,,,,
img_001349,4,img_002341,0.9762730598449707,1.0,1.0,,,,
img_001349,5,img_000493,0.9762604236602783,1.0,1.0,,,,
img_001350,1,img_002677,0.9894583225250244,1.0,1.0,,,,
img_001350,2,img_000526,0.9893702268600464,1.0,1.0,,,,
img_001350,3,img_001525,0.9890214204788208,1.0,1.0,,,,
img_001350,4,img_000342,0.9885779619216919,1.0,1.0,,,,
img_001350,5,img_002982,0.9884565472602844,1.0,1.0,,,,
img_001351,1,img_001726,0.9901830554008484,1.0,1.0,,,,
img_001351,2,img_000005,0.988135814666748,1.0,1.0,,,,
img_001351,3,img_001402,0.9881196022033691,1.0,1.0,,,,
img_001351,4,img_000494,0.9880025386810303,1.0,1.0,,,,
img_001351,5,img_001239,0.9879271984100342,1.0,1.0,,,,
img_001352,1,img_000427,0.9901539087295532,1.0,1.0,,,,
img_001352,2,img_002357,0.9878613948822021,1.0,1.0,,,,
img_001352,3,img_002654,0.9875532388687134,1.0,1.0,,,,
img_001352,4,img_000816,0.9872931838035583,1.0,1.0,,,,
img_001352,5,img_000431,0.9869668483734131,1.0,1.0,,,,
img_001353,1,img_000558,0.9808690547943115,1.0,1.0,,,,
img_001353,2,img_002496,0.979869544506073,1.0,1.0,,,,
img_001353,3,img_001285,0.9798603653907776,1.0,1.0,,,,
img_001353,4,img_000646,0.9798545837402344,1.0,1.0,,,,
img_001353,5,img_002768,0.979645848274231,1.0,1.0,,,,
img_001354,1,img_002677,0.9911842346191406,1.0,1.0,,,,
img_001354,2,img_000511,0.9909321665763855,1.0,1.0,,,,
img_001354,3,img_000962,0.990590512752533,1.0,1.0,,,,
img_001354,4,img_001189,0.9903075695037842,1.0,1.0,,,,
img_001354,5,img_001004,0.9902410507202148,1.0,1.0,,,,
img_001355,1,img_001013,0.987533450126648,1.0,1.0,,,,
img_001355,2,img_001932,0.9855062961578369,1.0,1.0,,,,
img_001355,3,img_000675,0.9851805567741394,1.0,1.0,,,,
img_001355,4,img_000125,0.9850859642028809,1.0,1.0,,,,
img_001355,5,img_000565,0.984791100025177,1.0,1.0,,,,
img_001356,1,img_000703,0.9861681461334229,1.0,1.0,,,,
img_001356,2,img_001697,0.985662579536438,1.0,1.0,,,,
img_001356,3,img_000179,0.9848411083221436,1.0,1.0,,,,
img_001356,4,img_002285,0.9846556782722473,1.0,1.0,,,,
img_001356,5,img_001248,0.9842173457145691,1.0,1.0,,,,
img_001357,1,img_000538,0.9834051132202148,1.0,1.0,,,,
img_001357,2,img_002270,0.982509195804596,1.0,1.0,,,,
img_001357,3,img_001620,0.9819015264511108,1.0,1.0,,,,
img_001357,4,img_000241,0.981303870677948,1.0,1.0,,,,
img_001357,5,img_000362,0.9809664487838745,1.0,1.0,,,,
img_001358,1,img_002347,0.9861679077148438,1.0,1.0,,,,
img_001358,2,img_000949,0.9823226928710938,1.0,1.0,,,,
img_001358,3,img_001372,0.9818978309631348,1.0,1.0,,,,
img_001358,4,img_002213,0.9815864562988281,1.0,1.0,,,,
img_001358,5,img_000268,0.9810776710510254,1.0,1.0,,,,
img_001359,1,img_000880,0.9760100245475769,1.0,1.0,,,,
img_001359,2,img_001570,0.9752647876739502,1.0,1.0,,,,
