image_id,rank,concept,activation,neuron,status,naming_similarity,margin
img_001101,1,left lung opacity,0.06438775360584259,939,ambiguous,0.3586135804653168,0.00034496188163757324
img_001101,2,bilateral lung opacities,0.06291810423135757,151,ambiguous,0.3580682873725891,0.00037470459938049316
img_001101,3,small pneumothorax,0.039014782756567,21,ambiguous,0.35216766595840454,0.0004692673683166504
img_001102,1,bilateral lung opacities,0.08727578818798065,522,ambiguous,0.36014336347579956,0.0018553733825683594
img_001102,2,left lung opacity,0.04571257531642914,813,ambiguous,0.3573637008666992,0.00014519691467285156
img_001102,3,small pneumothorax,0.04456246644258499,148,ambiguous,0.3520383834838867,7.200241088867188e-05
img_001103,1,left lung opacity,0.06300757825374603,924,ambiguous,0.3525475263595581,0.0009177625179290771
img_001103,2,left pneumothorax,0.06263099610805511,951,ambiguous,0.35128164291381836,0.00030621886253356934
img_001103,3,bilateral lung opacities,0.05158628523349762,368,assigned,0.3607766032218933,0.0028638243675231934
img_001103,4,small pneumothorax,0.04654562845826149,728,ambiguous,0.3502298593521118,9.649991989135742e-05
img_001104,1,bilateral lung opacities,0.05539938807487488,605,ambiguous,0.35039347410202026,0.0006618797779083252
img_001104,2,left lung opacity,0.053312499076128006,544,ambiguous,0.3539101481437683,0.00019979476928710938
img_001104,3,small pneumothorax,0.0440477579832077,21,ambiguous,0.35216766595840454,0.0004692673683166504
img_001105,1,bilateral lung opacities,0.06988348811864853,368,assigned,0.3607766032218933,0.0028638243675231934
img_001105,2,small pneumothorax,0.05827968567609787,21,ambiguous,0.35216766595840454,0.0004692673683166504
img_001105,3,left lung opacity,0.043201275169849396,337,ambiguous,0.3538220524787903,0.00012767314910888672
img_001106,1,bilateral lung opacities,0.07477790117263794,522,ambiguous,0.36014336347579956,0.0018553733825683594
img_001106,2,left lung opacity,0.04868755862116814,238,ambiguous,0.35525569319725037,0.0012386143207550049
img_001106,3,small pneumothorax,0.03768729418516159,21,ambiguous,0.35216766595840454,0.0004692673683166504
img_001106,4,left pneumothorax,0.03753291815519333,648,ambiguous,0.35294777154922485,0.0005842447280883789
img_001107,1,bilateral lung opacities,0.06858179718255997,801,ambiguous,0.35600703954696655,0.001716911792755127
img_001107,2,left lung opacity,0.05862919241189957,813,ambiguous,0.3573637008666992,0.00014519691467285156
img_001107,3,small pneumothorax,0.05397498235106468,21,ambiguous,0.35216766595840454,0.0004692673683166504
img_001108,1,bilateral lung opacities,0.06875506788492203,522,ambiguous,0.36014336347579956,0.0018553733825683594
img_001108,2,left lung opacity,0.06152314320206642,855,assigned,0.3595799207687378,0.002033710479736328
img_001108,3,small pneumothorax,0.04693308845162392,616,ambiguous,0.35003992915153503,1.7881393432617188e-06
img_001108,4,left pneumothorax,0.04220433533191681,492,ambiguous,0.35109376907348633,9.226799011230469e-05
img_001109,1,left pneumothorax,0.13660606741905212,635,ambiguous,0.3432929813861847,0.0006930530071258545
img_001109,2,bilateral lung opacities,0.10094545036554337,151,ambiguous,0.3580682873725891,0.00037470459938049316
img_001109,3,left lung opacity,0.09139734506607056,855,assigned,0.3595799207687378,0.002033710479736328
img_001109,4,small pneumothorax,0.08799075335264206,21,ambiguous,0.35216766595840454,0.0004692673683166504
img_001110,1,left lung opacity,0.06321209669113159,1003,ambiguous,0.35532066226005554,0.0005412399768829346
img_001110,2,bilateral lung opacities,0.0612926259636879,368,assigned,0.3607766032218933,0.0028638243675231934
img_001110,3,small pneumothorax,0.04565959423780441,21,ambiguous,0.35216766595840454,0.0004692673683166504
img_001111,1,small pneumothorax,0.05983754247426987,1017,ambiguous,0.3506045937538147,0.0016635656356811523
img_001111,2,left lung opacity,0.055252864956855774,238,ambiguous,0.35525569319725037,0.0012386143207550049
img_001111,3,bilateral lung opacities,0.053614541888237,936,ambiguous,0.36236679553985596,0.0004328787326812744
img_001112,1,bilateral lung opacities,0.07969039678573608,522,ambiguous,0.36014336347579956,0.0018553733825683594
img_001112,2,left lung opacity,0.04795782268047333,544,ambiguous,0.3539101481437683,0.00019979476928710938
img_001112,3,small pneumothorax,0.04397053271532059,148,ambiguous,0.3520383834838867,7.200241088867188e-05
img_001113,1,bilateral lung opacities,0.057847797870635986,936,ambiguous,0.36236679553985596,0.0004328787326812744
img_001113,2,small pneumothorax,0.04769297316670418,62,ambiguous,0.3494170308113098,0.0006357133388519287
img_001113,3,left lung opacity,0.046897463500499725,452,ambiguous,0.34889355301856995,0.0018084943294525146
img_001114,1,bilateral lung opacities,0.07145877182483673,936,ambiguous,0.36236679553985596,0.0004328787326812744
img_001114,2,left pneumothorax,0.05411387234926224,668,ambiguous,0.3496948778629303,0.0007964968681335449
img_001114,3,left lung opacity,0.05125446617603302,1003,ambiguous,0.35532066226005554,0.0005412399768829346
img_001114,4,small pneumothorax,0.04645776376128197,223,ambiguous,0.35326647758483887,0.0019886791706085205
img_001115,1,left pneumothorax,0.07777941972017288,668,ambiguous,0.3496948778629303,0.0007964968681335449
img_001115,2,left lung opacity,0.0763055682182312,785,ambiguous,0.35765624046325684,0.0017830729484558105
img_001115,3,small pneumothorax,0.05675724148750305,223,ambiguous,0.35326647758483887,0.0019886791706085205
img_001115,4,bilateral lung opacities,0.053481318056583405,801,ambiguous,0.35600703954696655,0.001716911792755127
img_001116,1,small pneumothorax,0.07756292074918747,223,ambiguous,0.35326647758483887,0.0019886791706085205
img_001116,2,left lung opacity,0.07456628233194351,939,ambiguous,0.3586135804653168,0.00034496188163757324
img_001116,3,left pneumothorax,0.05545332282781601,541,ambiguous,0.35210472345352173,0.0009777247905731201
img_001117,1,small pneumothorax,0.07005269080400467,257,ambiguous,0.3508352041244507,0.0003860592842102051
img_001117,2,bilateral lung opacities,0.05256219208240509,936,ambiguous,0.36236679553985596,0.0004328787326812744
img_001117,3,left lung opacity,0.052232708781957626,813,ambiguous,0.3573637008666992,0.00014519691467285156
img_001117,4,left pneumothorax,0.04198141768574715,228,ambiguous,0.35365554690361023,0.00030109286308288574
img_001118,1,bilateral lung opacities,0.06671683490276337,936,ambiguous,0.36236679553985596,0.0004328787326812744
img_001118,2,left pneumothorax,0.05533231049776077,648,ambiguous,0.35294777154922485,0.0005842447280883789
img_001118,3,left lung opacity,0.04977765679359436,939,ambiguous,0.3586135804653168,0.00034496188163757324
img_001118,4,small pneumothorax,0.043432846665382385,0,ambiguous,0.351749986410141,0.0004711449146270752
img_001119,1,bilateral lung opacities,0.07094885408878326,522,ambiguous,0.36014336347579956,0.0018553733825683594
img_001119,2,left lung opacity,0.05264107882976532,1003,ambiguous,0.35532066226005554,0.0005412399768829346
img_001119,3,small pneumothorax,0.04064538702368736,21,ambiguous,0.35216766595840454,0.0004692673683166504
img_001120,1,left lung opacity,0.08504177629947662,919,ambiguous,0.3551328480243683,0.0014696121215820312
img_001120,2,small pneumothorax,0.06117357313632965,21,ambiguous,0.35216766595840454,0.0004692673683166504
img_001120,3,left pneumothorax,0.057211801409721375,228,ambiguous,0.35365554690361023,0.00030109286308288574
img_001120,4,bilateral lung opacities,0.05099092423915863,564,ambiguous,0.358970046043396,0.001028299331665039
img_001121,1,left lung opacity,0.05751807987689972,677,assigned,0.3533722758293152,0.0021247267723083496
img_001121,2,bilateral lung opacities,0.05397728830575943,368,assigned,0.3607766032218933,0.0028638243675231934
img_001121,3,small pneumothorax,0.04900713637471199,656,ambiguous,0.35131824016571045,0.0003896057605743408
img_001121,4,left pneumothorax,0.04141576588153839,228,ambiguous,0.35365554690361023,0.00030109286308288574
img_001122,1,bilateral lung opacities,0.055829040706157684,936,ambiguous,0.36236679553985596,0.0004328787326812744
img_001122,2,left pneumothorax,0.05397684872150421,518,ambiguous,0.3498338460922241,0.0007987916469573975
img_001122,3,left lung opacity,0.05183548480272293,908,ambiguous,0.3497745096683502,0.001687854528427124
img_001122,4,small pneumothorax,0.0410597026348114,697,ambiguous,0.35168081521987915,0.0003898739814758301
img_001122,5,left lower lobe consolidation,0.040998902171850204,784,ambiguous,0.3512917757034302,0.00040137767791748047
img_001123,1,left lung opacity,0.05848000571131706,238,ambiguous,0.35525569319725037,0.0012386143207550049
img_001123,2,bilateral lung opacities,0.05052582174539566,605,ambiguous,0.35039347410202026,0.0006618797779083252
img_001123,3,small pneumothorax,0.03878709301352501,62,ambiguous,0.3494170308113098,0.0006357133388519287
img_001124,1,bilateral lung opacities,0.06529024988412857,522,ambiguous,0.36014336347579956,0.0018553733825683594
img_001124,2,left lung opacity,0.06212935224175453,297,ambiguous,0.35499632358551025,0.0018437504768371582
img_001124,3,left pneumothorax,0.048138752579689026,765,ambiguous,0.35474133491516113,0.0003323554992675781
img_001124,4,small pneumothorax,0.04495232179760933,616,ambiguous,0.35003992915153503,1.7881393432617188e-06
img_001125,1,bilateral lung opacities,0.07064647227525711,522,ambiguous,0.36014336347579956,0.0018553733825683594
img_001125,2,left lung opacity,0.06197681650519371,118,ambiguous,0.3525643050670624,0.0006358325481414795
img_001125,3,left pneumothorax,0.05046577379107475,200,ambiguous,0.34935319423675537,0.00044277310371398926
img_001125,4,small pneumothorax,0.04718240350484848,656,ambiguous,0.35131824016571045,0.0003896057605743408
img_001126,1,small pneumothorax,0.06339305639266968,148,ambiguous,0.3520383834838867,7.200241088867188e-05
img_001126,2,left lung opacity,0.05720961093902588,68,ambiguous,0.3523964285850525,0.001081317663192749
img_001126,3,left pneumothorax,0.04962438344955444,635,ambiguous,0.3432929813861847,0.0006930530071258545
img_001126,4,bilateral lung opacities,0.043841663748025894,605,ambiguous,0.35039347410202026,0.0006618797779083252
img_001127,1,bilateral lung opacities,0.07698081433773041,801,ambiguous,0.35600703954696655,0.001716911792755127
img_001127,2,left lung opacity,0.059112951159477234,813,ambiguous,0.3573637008666992,0.00014519691467285156
img_001127,3,small pneumothorax,0.0477852001786232,62,ambiguous,0.3494170308113098,0.0006357133388519287
img_001128,1,bilateral lung opacities,0.07332783937454224,801,ambiguous,0.35600703954696655,0.001716911792755127
img_001128,2,left lung opacity,0.0527830570936203,1003,ambiguous,0.35532066226005554,0.0005412399768829346
img_001128,3,left pneumothorax,0.049454957246780396,41,ambiguous,0.355618417263031,0.0007507801055908203
img_001129,1,bilateral lung opacities,0.07674892246723175,522,ambiguous,0.36014336347579956,0.0018553733825683594
img_001129,2,left pneumothorax,0.05469581484794617,648,ambiguous,0.35294777154922485,0.0005842447280883789
img_001129,3,left lung opacity,0.045747559517621994,641,ambiguous,0.35168924927711487,0.0004596412181854248
img_001129,4,small pneumothorax,0.04266897588968277,565,ambiguous,0.34939900040626526,0.0005078017711639404
img_001130,1,bilateral lung opacities,0.06525444239377975,522,ambiguous,0.36014336347579956,0.0018553733825683594
img_001130,2,left lung opacity,0.04088752716779709,312,ambiguous,0.35379892587661743,0.0006799399852752686
img_001130,3,small pneumothorax,0.0393371507525444,565,ambiguous,0.34939900040626526,0.0005078017711639404
img_001131,1,left lung opacity,0.07335181534290314,1003,ambiguous,0.35532066226005554,0.0005412399768829346
img_001131,2,bilateral lung opacities,0.06373736262321472,605,ambiguous,0.35039347410202026,0.0006618797779083252
img_001131,3,small pneumothorax,0.050774604082107544,21,ambiguous,0.35216766595840454,0.0004692673683166504
img_001131,4,left pneumothorax,0.03654184564948082,49,ambiguous,0.35120904445648193,0.0011910200119018555
img_001132,1,bilateral lung opacities,0.0707889050245285,936,ambiguous,0.36236679553985596,0.0004328787326812744
img_001132,2,left lung opacity,0.052244558930397034,197,ambiguous,0.35029566287994385,5.841255187988281e-06
img_001132,3,small pneumothorax,0.04846537113189697,416,ambiguous,0.35556912422180176,0.000820547342300415
img_001132,4,left pneumothorax,0.04018878564238548,384,ambiguous,0.3526160717010498,0.0005674362182617188
img_001133,1,bilateral lung opacities,0.06198594719171524,605,ambiguous,0.35039347410202026,0.0006618797779083252
img_001133,2,left lung opacity,0.04423738270998001,1003,ambiguous,0.35532066226005554,0.0005412399768829346
img_001133,3,left pneumothorax,0.04174995422363281,951,ambiguous,0.35128164291381836,0.00030621886253356934
img_001134,1,left lung opacity,0.07168272137641907,297,ambiguous,0.35499632358551025,0.0018437504768371582
img_001134,2,bilateral lung opacities,0.06590426713228226,936,ambiguous,0.36236679553985596,0.0004328787326812744
img_001134,3,small pneumothorax,0.05866897106170654,21,ambiguous,0.35216766595840454,0.0004692673683166504
img_001135,1,bilateral lung opacities,0.06805743277072906,522,ambiguous,0.36014336347579956,0.0018553733825683594
img_001135,2,left lung opacity,0.04989464581012726,1003,ambiguous,0.35532066226005554,0.0005412399768829346
img_001136,1,bilateral lung opacities,0.058378346264362335,801,ambiguous,0.35600703954696655,0.001716911792755127
img_001136,2,small pneumothorax,0.04830065369606018,62,ambiguous,0.3494170308113098,0.0006357133388519287
img_001136,3,left pneumothorax,0.048146847635507584,518,ambiguous,0.3498338460922241,0.0007987916469573975
img_001136,4,left lung opacity,0.04671226069331169,908,ambiguous,0.3497745096683502,0.001687854528427124
img_001137,1,left lung opacity,0.0753682404756546,939,ambiguous,0.3586135804653168,0.00034496188163757324
img_001137,2,bilateral lung opacities,0.052897367626428604,936,ambiguous,0.36236679553985596,0.0004328787326812744
img_001138,1,bilateral lung opacities,0.07996976375579834,605,ambiguous,0.35039347410202026,0.0006618797779083252
img_001138,2,left pneumothorax,0.056605447083711624,1006,ambiguous,0.34988778829574585,0.000495225191116333
img_001138,3,small pneumothorax,0.04748992621898651,1017,ambiguous,0.3506045937538147,0.0016635656356811523
img_001138,4,left lung opacity,0.04625338315963745,382,ambiguous,0.348614364862442,0.0017855465412139893
img_001139,1,small pneumothorax,0.0875425711274147,62,ambiguous,0.3494170308113098,0.0006357133388519287
img_001139,2,left lung opacity,0.06325482577085495,134,ambiguous,0.35403916239738464,0.0018943548202514648
img_001140,1,small pneumothorax,0.06731756776571274,21,ambiguous,0.35216766595840454,0.0004692673683166504
img_001140,2,left lung opacity,0.06083982437849045,297,ambiguous,0.35499632358551025,0.0018437504768371582
img_001140,3,bilateral lung opacities,0.05760527402162552,936,ambiguous,0.36236679553985596,0.0004328787326812744
img_001141,1,bilateral lung opacities,0.06324458867311478,368,assigned,0.3607766032218933,0.0028638243675231934
img_001141,2,left lung opacity,0.049375176429748535,544,ambiguous,0.3539101481437683,0.00019979476928710938
img_001142,1,bilateral lung opacities,0.0585346594452858,936,ambiguous,0.36236679553985596,0.0004328787326812744
img_001142,2,small pneumothorax,0.045041777193546295,62,ambiguous,0.3494170308113098,0.0006357133388519287
img_001142,3,left lung opacity,0.04373711347579956,297,ambiguous,0.35499632358551025,0.0018437504768371582
img_001143,1,bilateral lung opacities,0.08060517907142639,522,ambiguous,0.36014336347579956,0.0018553733825683594
img_001143,2,left lung opacity,0.04464854672551155,813,ambiguous,0.3573637008666992,0.00014519691467285156
img_001144,1,bilateral lung opacities,0.07163728028535843,936,ambiguous,0.36236679553985596,0.0004328787326812744
img_001144,2,small pneumothorax,0.05032045394182205,21,ambiguous,0.35216766595840454,0.0004692673683166504
img_001144,3,left lung opacity,0.04998881369829178,1003,ambiguous,0.35532066226005554,0.0005412399768829346
img_001144,4,left pneumothorax,0.04157870262861252,1006,ambiguous,0.34988778829574585,0.000495225191116333
img_001145,1,bilateral lung opacities,0.07803173363208771,522,ambiguous,0.36014336347579956,0.0018553733825683594
img_001145,2,left lung opacity,0.05901390686631203,813,ambiguous,0.3573637008666992,0.00014519691467285156
img_001145,3,small pneumothorax,0.04722430557012558,21,ambiguous,0.35216766595840454,0.0004692673683166504
img_001146,1,left lung opacity,0.06189831346273422,2,ambiguous,0.352084219455719,0.001477569341659546
img_001146,2,bilateral lung opacities,0.06172972172498703,936,ambiguous,0.36236679553985596,0.0004328787326812744
img_001146,3,left pneumothorax,0.04085673391819,49,ambiguous,0.35120904445648193,0.0011910200119018555
img_001147,1,left lung opacity,0.09829255193471909,1003,ambiguous,0.35532066226005554,0.0005412399768829346
img_001147,2,left pneumothorax,0.08643528819084167,668,ambiguous,0.3496948778629303,0.0007964968681335449
img_001147,3,bilateral lung opacities,0.050308216363191605,605,ambiguous,0.35039347410202026,0.0006618797779083252
img_001147,4,small pneumothorax,0.04726932942867279,656,ambiguous,0.35131824016571045,0.0003896057605743408
img_001148,1,left lung opacity,0.05976850911974907,297,ambiguous,0.35499632358551025,0.0018437504768371582
img_001148,2,small pneumothorax,0.05720369517803192,565,ambiguous,0.34939900040626526,0.0005078017711639404
img_001148,3,left pneumothorax,0.049722667783498764,518,ambiguous,0.3498338460922241,0.0007987916469573975
img_001148,4,bilateral lung opacities,0.04962938278913498,936,ambiguous,0.36236679553985596,0.0004328787326812744
img_001149,1,left lung opacity,0.0621613934636116,1003,ambiguous,0.35532066226005554,0.0005412399768829346
img_001149,2,bilateral lung opacities,0.053978923708200455,605,ambiguous,0.35039347410202026,0.0006618797779083252
img_001149,3,small pneumothorax,0.04752559959888458,223,ambiguous,0.35326647758483887,0.0019886791706085205
img_001150,1,bilateral lung opacities,0.07800723612308502,605,ambiguous,0.35039347410202026,0.0006618797779083252
img_001150,2,left lung opacity,0.07121022790670395,1003,ambiguous,0.35532066226005554,0.0005412399768829346
img_001150,3,small pneumothorax,0.041945680975914,62,ambiguous,0.3494170308113098,0.0006357133388519287
img_001151,1,small pneumothorax,0.07983090728521347,21,ambiguous,0.35216766595840454,0.0004692673683166504
img_001151,2,bilateral lung opacities,0.06799235939979553,368,assigned,0.3607766032218933,0.0028638243675231934
img_001151,3,left lung opacity,0.062355078756809235,908,ambiguous,0.3497745096683502,0.001687854528427124
img_001151,4,left pneumothorax,0.059183768928050995,1006,ambiguous,0.34988778829574585,0.000495225191116333
img_001152,1,bilateral lung opacities,0.07059315592050552,801,ambiguous,0.35600703954696655,0.001716911792755127
img_001152,2,left lung opacity,0.0705832839012146,1003,ambiguous,0.35532066226005554,0.0005412399768829346
img_001152,3,left pneumothorax,0.041127800941467285,951,ambiguous,0.35128164291381836,0.00030621886253356934
img_001152,4,small pneumothorax,0.040357135236263275,474,ambiguous,0.35687947273254395,0.00025704503059387207
img_001153,1,bilateral lung opacities,0.060834966599941254,522,ambiguous,0.36014336347579956,0.0018553733825683594
img_001153,2,left lung opacity,0.04694854095578194,89,ambiguous,0.3533512353897095,0.0013450980186462402
img_001154,1,bilateral lung opacities,0.07226617634296417,522,ambiguous,0.36014336347579956,0.0018553733825683594
img_001154,2,left lung opacity,0.05743487924337387,677,assigned,0.3533722758293152,0.0021247267723083496
img_001154,3,left pneumothorax,0.040781788527965546,200,ambiguous,0.34935319423675537,0.00044277310371398926
img_001155,1,bilateral lung opacities,0.06337692588567734,368,assigned,0.3607766032218933,0.0028638243675231934
img_001155,2,left lung opacity,0.050005510449409485,1003,ambiguous,0.35532066226005554,0.0005412399768829346
img_001155,3,left pneumothorax,0.03816117346286774,765,ambiguous,0.35474133491516113,0.0003323554992675781
img_001156,1,bilateral lung opacities,0.06515725702047348,151,ambiguous,0.3580682873725891,0.00037470459938049316
img_001156,2,left lung opacity,0.06210765987634659,908,ambiguous,0.3497745096683502,0.001687854528427124
img_001157,1,bilateral lung opacities,0.06326077878475189,605,ambiguous,0.35039347410202026,0.0006618797779083252
img_001157,2,left lung opacity,0.05473829060792923,544,ambiguous,0.3539101481437683,0.00019979476928710938
img_001157,3,left pneumothorax,0.047091104090213776,648,ambiguous,0.35294777154922485,0.0005842447280883789
img_001157,4,small pneumothorax,0.04623142629861832,650,ambiguous,0.35333874821662903,0.001442939043045044
img_001158,1,bilateral lung opacities,0.0785604938864708,522,ambiguous,0.36014336347579956,0.0018553733825683594
img_001158,2,left lung opacity,0.04554840922355652,813,ambiguous,0.3573637008666992,0.00014519691467285156
img_001159,1,left lung opacity,0.08070685714483261,705,ambiguous,0.3545297086238861,0.001390308141708374
img_001159,2,bilateral lung opacities,0.056942954659461975,801,ambiguous,0.35600703954696655,0.001716911792755127
img_001159,3,small pneumothorax,0.04795712232589722,884,ambiguous,0.3538057804107666,0.00015181303024291992
img_001160,1,left lung opacity,0.05957788974046707,238,ambiguous,0.35525569319725037,0.0012386143207550049
img_001160,2,bilateral lung opacities,0.05304903909564018,605,ambiguous,0.35039347410202026,0.0006618797779083252
img_001160,3,left pneumothorax,0.04933014512062073,541,ambiguous,0.35210472345352173,0.0009777247905731201
img_001160,4,small pneumothorax,0.04855470359325409,0,ambiguous,0.351749986410141,0.0004711449146270752
img_001161,1,bilateral lung opacities,0.07672479003667831,522,ambiguous,0.36014336347579956,0.0018553733825683594
img_001161,2,left lung opacity,0.046812139451503754,544,ambiguous,0.3539101481437683,0.00019979476928710938
img_001161,3,left pneumothorax,0.04369860887527466,1006,ambiguous,0.34988778829574585,0.000495225191116333
img_001162,1,bilateral lung opacities,0.0594702772796154,944,ambiguous,0.3549724817276001,0.0010543465614318848
img_001162,2,left lung opacity,0.04834160953760147,813,ambiguous,0.3573637008666992,0.00014519691467285156
img_001162,3,small pneumothorax,0.04685387760400772,257,ambiguous,0.3508352041244507,0.0003860592842102051
img_001163,1,bilateral lung opacities,0.056418873369693756,944,ambiguous,0.3549724817276001,0.0010543465614318848
img_001163,2,left lung opacity,0.044511497020721436,337,ambiguous,0.3538220524787903,0.00012767314910888672
img_001164,1,bilateral lung opacities,0.061310090124607086,605,ambiguous,0.35039347410202026,0.0006618797779083252
img_001164,2,left lung opacity,0.05633040517568588,337,ambiguous,0.3538220524787903,0.00012767314910888672
img_001164,3,left pneumothorax,0.05293112248182297,951,ambiguous,0.35128164291381836,0.00030621886253356934
img_001164,4,small pneumothorax,0.04573289304971695,257,ambiguous,0.3508352041244507,0.0003860592842102051
img_001165,1,bilateral lung opacities,0.05891065672039986,368,assigned,0.3607766032218933,0.0028638243675231934
img_001165,2,left lung opacity,0.05135555937886238,297,ambiguous,0.35499632358551025,0.0018437504768371582
img_001165,3,small pneumothorax,0.048581480979919434,21,ambiguous,0.35216766595840454,0.0004692673683166504
img_001166,1,bilateral lung opacities,0.10716470330953598,936,ambiguous,0.36236679553985596,0.0004328787326812744
img_001166,2,left lung opacity,0.0637555718421936,813,ambiguous,0.3573637008666992,0.00014519691467285156
img_001166,3,small pneumothorax,0.05408097058534622,62,ambiguous,0.3494170308113098,0.0006357133388519287
img_001167,1,bilateral lung opacities,0.0909484475851059,522,ambiguous,0.36014336347579956,0.0018553733825683594
img_001167,2,left lung opacity,0.05768997222185135,855,assigned,0.3595799207687378,0.002033710479736328
img_001168,1,bilateral lung opacities,0.085051029920578,368,assigned,0.3607766032218933,0.0028638243675231934
img_001168,2,left lung opacity,0.06443070620298386,919,ambiguous,0.3551328480243683,0.0014696121215820312
img_001168,3,small pneumothorax,0.05721902847290039,21,ambiguous,0.35216766595840454,0.0004692673683166504
img_001169,1,bilateral lung opacities,0.08050411939620972,522,ambiguous,0.36014336347579956,0.0018553733825683594
img_001169,2,left lung opacity,0.0609416626393795,919,ambiguous,0.3551328480243683,0.0014696121215820312
img_001169,3,left pneumothorax,0.06001151353120804,648,ambiguous,0.35294777154922485,0.0005842447280883789
img_001169,4,small pneumothorax,0.05166636407375336,21,ambiguous,0.35216766595840454,0.0004692673683166504
img_001170,1,left lung opacity,0.07107730209827423,1003,ambiguous,0.35532066226005554,0.0005412399768829346
img_001170,2,small pneumothorax,0.04710846021771431,616,ambiguous,0.35003992915153503,1.7881393432617188e-06
img_001170,3,bilateral lung opacities,0.04562247544527054,944,ambiguous,0.3549724817276001,0.0010543465614318848
img_001171,1,bilateral lung opacities,0.05561872571706772,368,assigned,0.3607766032218933,0.0028638243675231934
img_001171,2,left lung opacity,0.048959217965602875,544,ambiguous,0.3539101481437683,0.00019979476928710938
img_001171,3,left pneumothorax,0.038370952010154724,648,ambiguous,0.35294777154922485,0.0005842447280883789
img_001172,1,bilateral lung opacities,0.05706613510847092,522,ambiguous,0.36014336347579956,0.0018553733825683594
img_001172,2,left lung opacity,0.04989912360906601,1003,ambiguous,0.35532066226005554,0.0005412399768829346
img_001172,3,left pneumothorax,0.04863731563091278,951,ambiguous,0.35128164291381836,0.00030621886253356934
img_001173,1,left lung opacity,0.07438421249389648,544,ambiguous,0.3539101481437683,0.00019979476928710938
img_001173,2,small pneumothorax,0.06580181419849396,884,ambiguous,0.3538057804107666,0.00015181303024291992
img_001173,3,bilateral lung opacities,0.06439512968063354,936,ambiguous,0.36236679553985596,0.0004328787326812744
img_001173,4,left pneumothorax,0.057097699493169785,668,ambiguous,0.3496948778629303,0.0007964968681335449
img_001174,1,bilateral lung opacities,0.06323958933353424,944,ambiguous,0.3549724817276001,0.0010543465614318848
img_001174,2,left lung opacity,0.06055121868848801,1003,ambiguous,0.35532066226005554,0.0005412399768829346
img_001174,3,small pneumothorax,0.037195201963186264,373,ambiguous,0.3474368155002594,9.647011756896973e-05
img_001175,1,bilateral lung opacities,0.04913495481014252,605,ambiguous,0.35039347410202026,0.0006618797779083252
img_001175,2,left pneumothorax,0.047665998339653015,951,ambiguous,0.35128164291381836,0.00030621886253356934
img_001175,3,left lung opacity,0.04733063280582428,89,ambiguous,0.3533512353897095,0.0013450980186462402
img_001176,1,bilateral lung opacities,0.06898713111877441,605,ambiguous,0.35039347410202026,0.0006618797779083252
img_001176,2,left lung opacity,0.04549200460314751,238,ambiguous,0.35525569319725037,0.0012386143207550049
img_001177,1,bilateral lung opacities,0.06647993624210358,936,ambiguous,0.36236679553985596,0.0004328787326812744
img_001177,2,left lung opacity,0.05053632706403732,238,ambiguous,0.35525569319725037,0.0012386143207550049
img_001177,3,left pneumothorax,0.045252129435539246,648,ambiguous,0.35294777154922485,0.0005842447280883789
img_001178,1,bilateral lung opacities,0.07090350240468979,801,ambiguous,0.35600703954696655,0.001716911792755127
img_001178,2,left lung opacity,0.045902058482170105,544,ambiguous,0.3539101481437683,0.00019979476928710938
img_001178,3,small pneumothorax,0.037791185081005096,62,ambiguous,0.3494170308113098,0.0006357133388519287
img_001179,1,bilateral lung opacities,0.09115560352802277,522,ambiguous,0.36014336347579956,0.0018553733825683594
img_001179,2,left lung opacity,0.07330572605133057,297,ambiguous,0.35499632358551025,0.0018437504768371582
img_001179,3,left pneumothorax,0.06673792004585266,1006,ambiguous,0.34988778829574585,0.000495225191116333
img_001179,4,small pneumothorax,0.051218293607234955,21,ambiguous,0.35216766595840454,0.0004692673683166504
img_001180,1,left lung opacity,0.0587632991373539,297,ambiguous,0.35499632358551025,0.0018437504768371582
img_001180,2,bilateral lung opacities,0.057851456105709076,522,ambiguous,0.36014336347579956,0.0018553733825683594
img_001180,3,left pneumothorax,0.055939581245183945,518,ambiguous,0.3498338460922241,0.0007987916469573975
img_001181,1,bilateral lung opacities,0.06911308318376541,936,ambiguous,0.36236679553985596,0.0004328787326812744
img_001181,2,left lung opacity,0.04901440069079399,292,ambiguous,0.34864842891693115,0.000723719596862793
img_001181,3,small pneumothorax,0.046556346118450165,373,ambiguous,0.3474368155002594,9.647011756896973e-05
img_001182,1,left lung opacity,0.06668637692928314,634,ambiguous,0.35596656799316406,0.00022989511489868164
img_001182,2,left pneumothorax,0.056803084909915924,951,ambiguous,0.35128164291381836,0.00030621886253356934
img_001182,3,bilateral lung opacities,0.05273998901247978,936,ambiguous,0.36236679553985596,0.0004328787326812744
img_001182,4,small pneumothorax,0.05064411461353302,208,ambiguous,0.3497546911239624,0.0007082223892211914
img_001183,1,bilateral lung opacities,0.08082058280706406,801,ambiguous,0.35600703954696655,0.001716911792755127
img_001183,2,left lung opacity,0.05533165484666824,813,ambiguous,0.3573637008666992,0.00014519691467285156
img_001183,3,left pneumothorax,0.05169568955898285,648,ambiguous,0.35294777154922485,0.0005842447280883789
img_001183,4,small pneumothorax,0.051561139523983,62,ambiguous,0.3494170308113098,0.0006357133388519287
img_001184,1,bilateral lung opacities,0.0616336315870285,944,ambiguous,0.3549724817276001,0.0010543465614318848
